"","film_id","year","length","budget","votes","genre","rating","Rating_above_7"
"2710",4536,2001,107,11.3,23,"Action",3.6,"No"
"2711",39584,1985,115,7,868,"Drama",3.4,"No"
"2712",32511,2001,97,16.1,81,"Drama",3.3,"No"
"2713",35,1966,74,10.5,7996,"Action",4.5,"No"
"2714",27169,1976,177,11.2,119,"Drama",3.3,"No"
"2715",19079,1947,18,14.2,71,"Comedy",8.2,"Yes"
"2716",8447,1964,84,6.8,8,"Drama",5,"No"
"2717",30627,2003,91,8.2,2559,"Action",3.7,"No"
"2718",25810,1939,63,14.8,5,"Drama",5.9,"No"
"2719",25075,1935,87,11.9,47,"Comedy",8.1,"Yes"
"2720",5545,1939,78,8.9,5,"Action",3.9,"No"
"2721",31651,1973,118,12.6,3724,"Action",1.1,"No"
"2722",21094,1940,56,6.9,20,"Comedy",4.1,"No"
"2723",38413,1929,76,8.9,83,"Comedy",4.9,"No"
"2724",34265,2003,120,13.4,158,"Drama",2.7,"No"
"2725",532,1950,7,11,90,"Animation",8.6,"Yes"
"2726",17635,1979,110,13,15,"Comedy",8.6,"Yes"
"2727",53712,1927,85,13.2,10,"Drama",4.5,"No"
"2728",32410,1942,9,9.3,11,"Documentary",7.7,"Yes"
"2729",30853,1938,91,11,177,"Comedy",3.4,"No"
"2730",56807,2002,90,13.5,113,"Drama",4.4,"No"
"2731",15217,1968,101,9.2,48,"Comedy",3,"No"
"2732",6777,1972,95,11.7,84,"Comedy",8,"Yes"
"2733",48773,2001,80,13,234,"Comedy",7.6,"Yes"
"2734",13159,1985,88,14.1,296,"Action",4.9,"No"
"2735",4323,1947,68,11.8,18,"Drama",4.1,"No"
"2736",11167,2002,7,9.4,6,"Short",8.5,"Yes"
"2737",48438,1978,7,8,78,"Animation",8.8,"Yes"
"2738",17348,1993,94,8.5,8,"Action",5.2,"No"
"2739",34569,1938,8,14,11,"Animation",7.8,"Yes"
"2740",41794,1930,NA,12,24,"Action",3.7,"No"
"2741",54533,1971,96,14.7,8,"Action",4.9,"No"
"2742",49067,1952,85,12.2,11,"Drama",4.6,"No"
"2743",31891,1941,80,17.8,5,"Drama",4.8,"No"
"2744",3616,1999,99,11.3,8,"Comedy",7.6,"Yes"
"2745",48331,1984,115,17.5,13,"Comedy",4.7,"No"
"2746",23695,1930,75,6.6,29,"Comedy",3.1,"No"
"2747",37616,1945,6,7.2,25,"Animation",8.3,"Yes"
"2748",352,1948,106,15.9,779,"Drama",3.8,"No"
"2749",18911,1961,101,14.2,6,"Action",4.3,"No"
"2750",20322,1904,3,10.6,9,"Short",8.6,"Yes"
"2751",29257,1936,58,12.1,19,"Comedy",4.5,"No"
"2752",23986,1955,102,9,156,"Drama",2.6,"No"
"2753",30911,2003,88,11.3,427,"Comedy",8.5,"Yes"
"2754",6312,1972,74,9.5,7,"Action",3.5,"No"
"2755",14378,1981,33,6.6,10,"Short",7.5,"Yes"
"2756",19597,2003,NA,10.8,114,"Action",2.2,"No"
"2757",54137,1999,14,13.3,6,"Short",7.3,"Yes"
"2758",16917,1998,94,10.3,109,"Action",4.8,"No"
"2759",58527,1998,NA,12.6,37,"Comedy",7.6,"Yes"
"2760",19556,2001,91,12.1,194,"Drama",3.5,"No"
"2761",33744,1971,95,12.3,65,"Action",3.9,"No"
"2762",41792,1996,129,15.4,9,"Drama",3,"No"
"2763",9585,1956,86,13.4,23,"Drama",3.5,"No"
"2764",1685,2003,11,17.3,6,"Short",7.5,"Yes"
"2765",23622,1989,101,9.4,9038,"Comedy",3.8,"No"
"2766",32095,1942,65,10.8,9,"Drama",5.1,"No"
"2767",30193,1937,8,11.4,21,"Animation",4.1,"No"
"2768",6363,1969,84,11.6,74,"Action",4,"No"
"2769",15560,1976,76,14.3,12,"Action",2.8,"No"
"2770",51524,1973,104,11.9,1059,"Comedy",8.4,"Yes"
"2771",9982,1971,28,13.8,121,"Animation",2.8,"No"
"2772",2263,1992,95,11.7,109,"Comedy",7.4,"Yes"
"2773",51856,1967,105,10.5,17,"Comedy",7.6,"Yes"
"2774",17533,1998,4,10.2,22,"Short",7.6,"Yes"
"2775",22397,1996,40,10.4,17,"Documentary",7.7,"Yes"
"2776",56996,1973,95,12.6,22,"Action",4.3,"No"
"2777",7672,1953,81,9.3,116,"Drama",5,"No"
"2778",52968,1931,15,12.7,12,"Comedy",7.8,"Yes"
"2779",28566,1980,73,13.1,8,"Drama",4,"No"
"2780",35491,2004,95,11.9,36,"Drama",2.6,"No"
"2781",24138,1966,123,13.1,1655,"Comedy",4.3,"No"
"2782",53438,1941,8,15.6,49,"Animation",7.6,"Yes"
"2783",48653,1951,14,6.8,5,"Documentary",8.3,"Yes"
"2784",30897,1955,85,11.8,12,"Comedy",8.5,"Yes"
"2785",24336,1998,122,7.6,3487,"Drama",5.1,"No"
"2786",39496,1965,45,14.4,20,"Action",4.2,"No"
"2787",22540,1998,NA,8.9,17,"Action",4.8,"No"
"2788",56148,2000,121,17.7,17,"Drama",3.7,"No"
"2789",40566,2001,88,14.3,266,"Action",7.7,"Yes"
"2790",2564,1997,17,16.6,6,"Short",7.6,"Yes"
"2791",14964,2003,100,16.8,30,"Animation",3,"No"
"2792",11063,1997,153,8.5,36390,"Drama",3.2,"No"
"2793",8527,1996,129,10.9,344,"Drama",4.4,"No"
"2794",17039,1950,25,8.5,6,"Documentary",7.9,"Yes"
"2795",28284,1982,111,17.4,7,"Drama",5.3,"No"
"2796",25286,1993,97,15.5,1193,"Comedy",7.7,"Yes"
"2797",39922,1966,80,16.7,17,"Action",7.9,"Yes"
"2798",33873,2001,90,11.8,52,"Documentary",8,"Yes"
"2799",36253,2004,9,7.7,6,"Short",8.3,"Yes"
"2800",14649,1959,78,9.4,5,"Comedy",4.1,"No"
"2801",18364,1934,9,12.9,84,"Animation",8.1,"Yes"
"2802",27876,1937,80,14.6,113,"Romance",2.6,"No"
"2803",47567,1958,90,15.8,9,"Comedy",7.4,"Yes"
"2804",16530,1984,90,6.5,14,"Action",3.8,"No"
"2805",42800,1952,78,13.1,13,"Action",3.8,"No"
"2806",6726,2002,105,12.2,593,"Comedy",4.2,"No"
"2807",46533,1969,97,12.4,27,"Drama",4.4,"No"
"2808",54609,1932,80,13,10,"Romance",4.6,"No"
"2809",12325,1998,94,13.1,11,"Action",5.4,"No"
"2810",17715,1950,100,19.1,104,"Drama",3.5,"No"
"2811",6973,1956,15,11.3,6,"Documentary",7.9,"Yes"
"2812",54196,1937,8,9.4,10,"Animation",7.5,"Yes"
"2813",31275,1937,7,7.7,9,"Animation",7.8,"Yes"
"2814",49644,1945,4,15.5,78,"Short",8,"Yes"
"2815",57900,1943,8,15.2,57,"Animation",8.3,"Yes"
"2816",27404,1929,8,10.3,40,"Animation",8.1,"Yes"
"2817",33510,1934,105,11.7,18,"Comedy",8,"Yes"
"2818",5722,1963,98,11.8,580,"Comedy",4.8,"No"
"2819",6128,1992,87,7.9,55,"Drama",6.2,"No"
"2820",23808,1983,93,5.7,22,"Drama",4.2,"No"
"2821",39266,1955,7,16.5,26,"Animation",7.9,"Yes"
"2822",40689,2005,68,15.6,295,"Animation",5.8,"No"
"2823",49775,2001,84,15.3,2901,"Comedy",8.5,"Yes"
"2824",19382,2000,98,12.2,93,"Action",8.5,"Yes"
"2825",55764,2001,90,16.2,48,"Action",7.8,"Yes"
"2826",37751,1952,84,12.8,6,"Comedy",4.1,"No"
"2827",23555,1968,118,13.3,5,"Comedy",7.9,"Yes"
"2828",42148,1997,3,9.6,5,"Animation",3.7,"No"
"2829",4405,1994,101,8.7,1570,"Comedy",4.3,"No"
"2830",32123,1975,80,16.4,17,"Comedy",4.3,"No"
"2831",57717,1985,97,10.7,11,"Drama",4.7,"No"
"2832",37506,1962,79,13.5,45,"Comedy",8.2,"Yes"
"2833",57426,1963,103,9.3,32,"Comedy",5.7,"No"
"2834",47841,1978,109,10.8,97,"Action",4,"No"
"2835",9001,1996,76,15.5,7,"Action",5.2,"No"
"2836",19139,1940,17,12.2,48,"Comedy",8.1,"Yes"
"2837",48677,1981,24,11.5,11,"Short",9,"Yes"
"2838",35470,1973,94,4.7,15,"Action",3.8,"No"
"2839",58524,1993,97,8.9,20,"Action",2,"No"
"2840",19771,1988,105,14.9,51,"Comedy",7.9,"Yes"
"2841",23165,1936,88,12.8,30,"Drama",6.1,"No"
"2842",57586,1993,90,8.1,432,"Action",7.5,"Yes"
"2843",33401,1935,9,11.8,52,"Animation",8.4,"Yes"
"2844",54633,1999,4,20.1,8,"Short",8,"Yes"
"2845",21476,1974,89,9.9,24,"Action",4.9,"No"
"2846",34173,1967,147,11.2,15,"Documentary",8.4,"Yes"
"2847",18159,1949,86,8.7,29,"Action",4.8,"No"
